0.1464405,0.6455681
0.30829012,0.13464954
-0.2290356,0.43768233
-0.18723837,1.175319
1.3909882,-0.34967545
0.8751751,0.086684756
0.20413369,1.2767899
-1.2868918,-1.238612
-1.4393448,0.99785954
0.8344703,1.1100365
1.435855,0.8974757
-0.11556191,0.84158754
-1.1451768,0.41976306
-1.0699401,1.3340068
0.06554496,-0.25601417
-0.70633316,0.8227011
-0.131549,0.20530185
-1.4436306,0.3529065
0.33628717,0.350802
1.3312442,0.5454609
-0.4214763,-0.18890414
0.5928936,-1.3193235
0.50030017,0.5119136
-0.8688523,-1.113221
-0.55371493,-0.4088677
0.21059032,-0.18419546
1.4651215,-1.1938655
-0.87336975,-1.0160714
0.459325,-0.7401252
-0.101067685,-0.7667232
-1.0230912,-1.1688746
0.46898878,-1.0854511
-0.9102529,-0.3938245
0.9629797,-1.2086961
1.0138347,-1.2117047
1.4293784,-0.09404639
1.4302833,0.31453657
0.7177907,-1.3824366
-0.65157914,-1.1394103
-0.6115794,-1.1438168
-0.5460505,-0.25721103
-1.3075575,0.57741636
0.19980437,-0.70383155
0.06974416,-1.2181785
0.22783948,1.2878886
-0.54429317,0.5022311
-1.1046064,0.64898163
-0.6317817,-0.9504259
0.2595388,-1.4396774
0.9868201,-1.4859135
0.5334496,-0.6899761
0.7055821,1.3865657
-0.75374055,0.22847201
0.2761258,0.21675572
-0.8307551,1.358247
-0.15862386,1.039226
0.59843785,-0.60768914
0.94139344,-0.31048277
1.1433096,0.24381861
1.1452061,0.57759476
0.67576283,0.003973146
1.3682508,0.4319706
-0.22843486,0.31917965
-1.4424204,-0.5952755
0.4805206,-0.6297672
0.3540463,-0.2136939
-1.0935779,-0.605153
0.20989473,0.2726183
0.22297575,0.45960245
0.4563098,-0.2057447
1.1896398,-0.3973144
-0.19240522,1.17577
0.91858196,0.6116657
-1.1993194,1.2584479
0.6427239,1.496541
-1.051655,1.1043782
-1.0125211,0.3466787
-1.12854,1.0440247
0.9219569,0.20730221
-0.2784501,-1.2924991
0.59228635,-0.13937195
0.6661668,1.099147
1.4265646,1.06741
-1.4648577,-0.42006582
0.6899717,-0.98511094
0.063109815,-1.3369861
-0.9000104,-1.4444346
0.8810931,-0.8282259
-0.46394497,1.2842438
0.6132432,-1.4044832
-1.0059175,0.3644352
0.23168577,-0.7863215
1.302642,0.34189788
0.10689841,0.26972994
0.6903661,-0.564165
-0.3053368,-0.87046874
-0.941421,1.3331171
0.71865237,-0.028623573
-0.8177561,-0.73693055
-1.3259125,-0.19675012
-0.5646123,0.58903044
-0.3667445,-0.961189
-1.4259638,-1.2982512
0.5381783,-0.13890946
0.109737635,1.1900139
1.4710169,-0.849309
0.4892346,-0.7100329
-1.438047,0.77513593
-0.5399485,-0.34960833
0.26495135,0.99314535
0.38694555,1.117952
-0.6793739,0.8941405
-0.94309217,1.358375
0.56246483,-0.85347694
1.3421118,0.6925674
-0.7381751,-0.8600641
0.054602142,-1.4230119
-0.87758976,-0.2259436
-0.37749007,-0.109273724
-0.6671139,0.26035303
1.0915668,-1.1474044
0.052137323,-1.1037956
0.65057904,-0.3118209
0.19626394,-0.9501605
-1.0654567,-0.035831157
-0.4331618,1.3212959
0.79597574,0.7459909
1.2111592,-1.2497327
0.15657741,0.25342822
1.3858092,-0.62355745
-0.7775137,-1.1991181
-1.4507111,1.2885879
0.50974965,0.85545874
-0.65480965,0.2592305
-1.3081342,-0.043117214
1.4324855,1.1295158
-0.48552313,1.3847104
-0.8048951,1.3479564
1.3241332,0.89760774
0.3913438,1.1228639
-0.62093914,1.0468307
0.35363007,-1.4602895
-0.45829946,-1.0555774
1.4454882,-0.06488908
-0.007825904,0.41841754
-0.3942462,-1.0892992
0.9663532,-0.9304563
0.03395695,-0.8270489
-1.2064666,1.0865746
1.4187585,1.382504
1.2196665,0.822142
-0.5005645,-1.2566959
-0.27827647,-0.8032976
-1.1025372,-1.3397185
0.6767831,-1.4657177
0.81174225,-1.0591601
-1.2614337,-1.2311909
0.51614344,-0.7638984
-0.2383816,0.17210637
1.0816535,0.6811328
-0.6890163,-1.1055516
-1.3338771,-0.5952041
-0.7136456,-0.1315783
0.549844,0.58687633
-0.64944345,-0.36021912
-0.95654714,0.8656365
-1.3294557,0.59099174
0.8360862,0.8322227
-0.7217323,-0.37856057
0.2627989,-0.6815343
-0.3874416,-0.90883714
-0.12043235,-1.3661631
0.89938766,-1.2691307
0.056505445,-0.5795697
0.23262885,1.3783001
0.43671075,-1.3939127
-0.20879269,0.030050557
0.10853248,0.54417753
-0.6672117,-1.1134183
-0.32197297,1.3692172
-0.93860734,1.2119519
0.13141786,-0.12926574
1.1461242,-0.12418812
0.67250293,-0.30292404
1.2121332,0.57007504
0.59886616,-0.5168388
0.7703359,0.40818316
-0.7799392,-1.0183835
0.8891744,1.3774998
-0.12558351,0.2729525
1.0731679,-0.12832963
1.3556235,0.22725348
0.9623014,1.2265311
0.94657147,-1.0217566
0.38669533,-0.30469722
-1.3118612,-0.22790325
-0.7239478,1.047115
-1.4000862,1.3769481
-0.43389344,-0.42987934
-1.4510145,-0.94430304
-0.2962215,1.2878742
-1.2011552,1.3359046
1.1084656,-0.1375128
-0.51989734,-0.8017676
0.34339413,-1.4007763
-1.4531819,-0.21361284
-1.2957778,-0.74417704
-0.8365173,-0.7404264
-1.1068343,-1.4638914
-1.1535472,0.35544077
1.4227686,1.471035
-0.27283773,-1.0111368
0.41628528,-0.02908396
1.4682293,-1.3040874
0.8497033,-0.6348045
-0.77574414,0.48751372
-0.7618104,0.49757734
0.05192555,-0.22773303
0.16406342,-0.63884544
0.6197241,-0.2554294
-0.41836333,0.98597074
1.2749008,-1.361978
-0.802119,-0.4544419
0.94489944,1.4564743
1.4069151,1.2148451
-0.6103312,1.4760337
-0.75173986,-1.1822815
1.3528578,-0.79973924
0.5693048,-1.3249309
0.6921273,1.1451607
-0.6826893,-0.3628293
-0.37711146,0.7463648
-0.7865783,-0.9844407
-0.15212506,-0.58659476
1.0175674,-0.7867745
0.0071683726,1.3277508
0.4019931,1.1018683
1.3206291,0.7522946
0.5987252,1.4038967
1.4832023,-0.14453495
-1.2873907,-0.6216179
-1.0429358,-0.24754088
-1.106132,0.3123534
-0.35157582,1.1861577
1.403384,0.1406547
-0.6755293,0.27669126
1.1902834,-0.27979997
0.15623483,-0.6850417
-0.13366756,-0.29485938
-0.7547596,0.017599152
-0.56885755,-0.3808954
0.074911326,0.75178504
-0.4994776,1.2724763
1.0869557,-1.3539292
-0.73907244,-0.16159347
-1.1861163,-0.45457202
0.72029257,0.5415434
0.3671533,0.6315852
-0.88522893,-0.47490567
0.5287275,1.1377043
0.13103417,-0.65190107
-1.4092942,0.6310105
-1.4763477,-0.38196278
0.091611646,1.2663344
-1.2315164,-0.28217304
-1.4270604,-0.47216704
0.36669317,-0.66279614
-0.8707501,-1.1528903
0.23142073,0.58581
0.5158714,1.346583
-1.4918903,0.44158995
0.3011767,0.26621884
1.3883109,-1.4493849
0.5894473,0.9410359
0.02942159,-0.49810538
0.8725205,-1.2082713
-0.1738931,0.059857123
0.58186924,-1.2273428
-0.8167215,-0.2690953
0.369884,1.1608824
0.3564785,-1.0996156
1.4417404,1.1153572
0.008162283,1.267044
0.12414238,1.2699182
0.9896921,1.4048592
1.2593484,-1.3918985
-0.975684,-0.33259597
1.3564281,-0.59991324
-1.0185971,1.158914
-0.16081676,1.2236267
-1.0193086,0.48335254
-0.17920874,-1.2705396
0.58938944,-0.75780374
-1.3811535,-1.3201671
-1.3167644,1.2231989
0.71965176,1.194187
0.5177469,0.08681979
-0.5866609,1.4938867
-0.41343284,-0.08805315
-0.36526448,1.4385808
-0.23131011,0.97288
-0.7190983,0.6806492
-0.8295176,0.5584807
-0.8690265,0.49476546
-0.88886046,0.458178
-0.8998462,0.43620732
-0.9064681,0.4222741
-0.91088295,0.4126649
-0.9143753,0.4048676
-0.91891104,0.3944649
-0.9524379,-0.30473262
-0.87671703,-0.48100647
-0.87671703,-0.48100647
-0.87671703,-0.48100647
-0.87671703,-0.48100647
-0.87671703,-0.48100647
-0.87671703,-0.48100647
-0.87671703,-0.48100647
-0.87671703,-0.48100647
-0.87671703,-0.48100647
-0.87671703,-0.48100647
-0.87671703,-0.48100647
-0.87671703,-0.48100647
-0.87671703,-0.48100647
-0.87671703,-0.48100647
-0.87671703,-0.48100647
-0.87671703,-0.48100647
-0.87671703,-0.48100647
-0.87671703,-0.48100644
-0.87671703,-0.48100647
-0.87671703,-0.48100644
-0.87671703,-0.48100644
-0.87671703,-0.48100644
-0.7926356,-0.4348756
-0.5944767,-0.3261567
-0.44585752,-0.24461752
-0.33439314,-0.18346314
-0.6859556,0.003996134
-0.68904626,0.106579326
-0.723519,0.15538433
-0.6857867,0.069961235
-0.6864332,0.043133862
-0.69036376,-0.0020972043
-0.69474906,-0.004499864
-0.69072247,-0.041570093
-0.6999896,-0.08085556
-0.7047842,-0.10683584
-0.70497847,-0.12435278
-0.70163494,-0.13668069
-0.69383913,-0.14822185
-0.67653537,-0.16618823
-0.6551575,-0.18589026
-0.73546886,-0.0051885694
-0.89685,0.013460023
-0.8921521,0.03267935
-0.83947784,-0.0020083608
-0.8248906,-0.033880875
-0.8605686,-0.03860151
-0.7157814,-0.19022712
-0.6849512,-0.23507723
-0.6982121,-0.23171526
-0.7222914,-0.21214145
-0.7519044,-0.18570334
-0.7979233,-0.14809155
-0.72796774,0.0018318892
-0.71915233,-0.013956398
-0.74587166,-0.020275377
-0.78903586,-0.05879698
-0.83179474,-0.10750401
-0.85292673,-0.12770186
-0.8678606,-0.1306014
-0.8833549,-0.12594838
-0.89859074,-0.11831224
-0.9153778,-0.112547725
-0.9327077,-0.108587794
-0.95181525,-0.105989836
-0.9779951,-0.10318394
-0.7405746,0.091622815
-0.594884,0.24781646
-0.7465801,-0.01586014
-0.81547576,-0.01183988
-0.82399356,0.06069305
-0.8152649,0.029504895
-0.80606073,0.013466925
-0.78901345,0.0072001796
-0.786753,0.006349345
-0.7966168,0.006941096
-0.8114697,0.008189171
-0.85535944,0.013172686
-0.64520407,0.0246405
-0.66216236,-0.010673432
-0.6572562,0.07610085
-0.689499,0.17036694
-0.72371215,0.19535217
-0.7481113,0.16888341
-0.8102241,0.15883993
-0.8408556,0.15636598
-0.86074615,0.14679947
-0.8641844,0.15295596
-0.86074024,0.16378649
-0.8551838,0.17399965
-0.8495977,0.18158232
-0.8463851,0.18469214
-0.8465849,0.18279085
-0.8492308,0.1770843
-0.85365903,0.16848376
-0.85944057,0.15760821
-0.7773608,0.22187406
-0.7267107,0.25915262
-0.64925367,0.37297797
-0.59786725,0.4456352
-0.5549375,0.50008667
-0.5949838,0.48148996
-0.9820387,0.18867949
-0.9289285,-0.3702592
-0.9289285,-0.37025923
-0.9289285,-0.3702592
-0.9289285,-0.37025923
-0.9289285,-0.37025923
-0.9289285,-0.37025923
-0.9289285,-0.3702592
-0.9289285,-0.37025923
-0.9289285,-0.37025923
-0.9289285,-0.3702592
-0.87619627,-0.34924084
-0.6571472,-0.2619306
-0.49286044,-0.19644797
-0.3696453,-0.14733598
-0.6971257,0.033522204
-0.85455084,-0.1485295
-0.78483975,-0.09353927
-0.7701329,-0.075203545
-0.76752174,-0.040219776
-0.7620702,0.0015923884
-0.76336956,0.028667733
-0.76565874,0.046103977
-0.7664117,0.057692178
-0.76399636,0.06639656
-0.75518966,0.075335816
-0.7179839,0.096297935
-0.71488506,0.09821549
-0.6671392,-0.016444474
-0.6812365,0.03446678
-0.6866349,-0.024075951
-0.6866419,-0.019950693
-0.7203342,-0.004208833
