-0.23539743,1.1205064,0.49832612,-0.8669896,0.2,-2.2059474,0.36484838,0.84993577,-0.4343754,0.2,-1.306455,1.7687292,0.5882131,-0.6566629,0.2,-1.0328026,-0.81364083,0.7810443,0.6117074,0.2,-1.4382048,0.57973784,0.7691805,-0.43295917,0.2,4.513211,1.2934444,1.435855,0.8974757,0.3,-4.0,0.0,1.0,1.5707964
-0.11081589,0.90375894,0.49832618,-0.8669896,0.2,-1.9943078,0.25794187,0.8465589,-0.427626,0.2,-1.1702846,1.5920314,0.5446817,-0.7067913,0.2,-0.8375548,-0.66078335,0.7809912,0.61142987,0.2,-1.2457907,0.4720795,0.7696559,-0.43063346,0.2,4.48432,1.5038413,-0.11556191,0.84158754,0.3,-4.0,0.0,1.0,1.5707964
0.0137656415,0.68701154,0.49832612,-0.8669897,0.2,-1.7827646,0.15094604,0.8461726,-0.4279833,0.2,-1.0340507,1.4153922,0.5449354,-0.7065567,0.2,-0.6423213,-0.5080006,0.7809341,0.61113095,0.2,-1.0533087,0.36503017,0.76992786,-0.4281972,0.2,4.1980257,1.608782,-1.1451768,0.41976306,0.3,-4.0,0.0,1.0,1.5707964
0.13834718,0.47026414,0.49832615,-0.8669897,0.2,-1.571442,0.043746255,0.84529036,-0.42879915,0.2,-0.8977514,1.2388136,0.54519737,-0.7063144,0.2,-0.4471032,-0.3552987,0.7808723,0.6108077,0.2,-0.86078894,0.25862005,0.77007943,-0.42564046,0.2,3.9305408,1.9422837,-1.0699401,1.3340068,0.3,-4.0,0.0,1.0,1.5707964
0.26292872,0.2535167,0.49832615,-0.8669897,0.2,-1.3603716,-0.063686684,0.84428185,-0.42973176,0.2,-0.7613843,1.0622977,0.54546833,-0.70606387,0.2,-0.2518977,-0.20266241,0.78082204,0.6105451,0.2,-0.66825026,0.1528822,0.7701547,-0.42295143,0.2,3.946927,1.8782803,0.06554496,-0.25601417,0.3,-4.0,0.0,1.0,1.5707964
0.38751027,0.036769297,0.49832618,-0.8669897,0.2,-1.1495306,-0.17133188,0.84336376,-0.43058077,0.2,-0.6249471,0.88584656,0.5457489,-0.7058044,0.2,-0.056692194,-0.050026156,0.78082204,0.61054504,0.2,-0.47570425,0.047853023,0.770184,-0.42011672,0.2,3.7703438,2.0839555,-0.70633316,0.8227011,0.3,-4.0,0.0,1.0,1.5707964
0.5120918,-0.1799781,0.4983262,-0.8669896,0.2,-0.9388636,-0.27913788,0.84266824,-0.431224,0.2,-0.48843712,0.70946276,0.5460399,-0.70553523,0.2,0.13851336,0.10261039,0.7808222,0.6105462,0.2,-0.28315058,-0.056428283,0.7702147,-0.41712523,0.2,3.7374566,2.135281,-0.131549,0.20530185,0.3,-4.0,0.0,1.0,1.5707964
0.59227085,-0.41677195,0.32071605,-0.9471754,0.2,-0.7282916,-0.3870318,0.8422879,-0.43157572,0.2,-0.35185158,0.53314877,0.54634213,-0.7052558,0.2,0.33731294,0.25419775,0.79519826,0.60634947,0.2,-0.055740777,-0.16027811,0.9096392,-0.41539928,0.2,3.376549,2.2235076,-1.4436306,0.3529065,0.3,-4.0,0.0,1.0,1.5707964
0.6724498,-0.6535658,0.32071605,-0.9471754,0.2,-0.5047698,-0.4829502,0.8940872,-0.38367358,0.2,-0.21518745,0.35690752,0.54665655,-0.70496505,0.2,0.5361125,0.4057851,0.79519826,0.60634947,0.2,0.17166902,-0.26412794,0.9096392,-0.41539928,0.2,3.4606209,2.311208,0.33628717,0.350802,0.3,-4.0,0.0,1.0,1.5707964
0.75262886,-0.89035964,0.32071602,-0.9471754,0.2,-0.27338654,-0.5715986,0.925533,-0.35459363,0.2,-0.078441374,0.18074206,0.5469843,-0.7046619,0.2,0.73491204,0.5573725,0.79519826,0.60634947,0.2,0.39907882,-0.36797774,0.9096392,-0.41539928,0.2,3.7934318,2.4475734,1.3312442,0.5454609,0.3,-4.0,0.0,1.0,1.5707964
0.83280784,-1.1271535,0.32071605,-0.9471754,0.2,-0.038392056,-0.6569075,0.9399779,-0.3412355,0.2,0.05839027,0.0046557034,0.54732656,-0.7043454,0.2,0.93371165,0.7089599,0.79519826,0.60634947,0.2,0.6264886,-0.47182757,0.9096392,-0.41539928,0.2,3.6880627,2.4003472,-0.4214763,-0.18890414,0.3,-4.0,0.0,1.0,1.5707964
0.9129869,-1.3639474,0.32071602,-0.9471754,0.2,0.19660239,-0.7422164,0.93997777,-0.34123564,0.2,0.19531149,-0.17134781,0.54768485,-0.70401406,0.2,1.1325111,0.86054724,0.79519826,0.60634947,0.2,0.8538984,-0.5756774,0.9096392,-0.41539928,0.2,3.836286,2.0705163,0.5928936,-1.3193235,0.3,-4.0,0.0,1.0,1.5707964
0.9931659,-1.6007411,0.32071605,-0.9471754,0.2,0.43159685,-0.82752526,0.9399778,-0.34123558,0.2,0.33232668,-0.3472644,0.54806083,-0.7036664,0.2,1.3313107,1.0121346,0.79519826,0.60634947,0.2,1.0813082,-0.6795272,0.9096392,-0.41539928,0.2,3.9613612,2.198495,0.50030017,0.5119136,0.3,-4.0,0.0,1.0,1.5707964
1.073345,-1.837535,0.32071602,-0.9471754,0.2,0.6665913,-0.91283417,0.93997777,-0.34123555,0.2,0.46944082,-0.5230895,0.5484565,-0.70330054,0.2,1.5301104,1.1637219,0.79519826,0.60634947,0.2,1.308718,-0.78337705,0.9096392,-0.41539928,0.2,3.744148,1.9201895,-0.8688523,-1.113221,0.3,-4.0,0.0,1.0,1.5707964
1.1535239,-2.074329,0.32071605,-0.9471754,0.2,0.90158576,-0.998143,0.9399778,-0.3412355,0.2,0.6066593,-0.69881815,0.548874,-0.7029144,0.2,1.7289099,1.3153093,0.79519826,0.60634947,0.2,1.5361278,-0.8872269,0.9096392,-0.41539928,0.2,3.6057193,1.8179727,-0.55371493,-0.4088677,0.3,-4.0,0.0,1.0,1.5707964
1.2337029,-2.3111227,0.32071602,-0.9471754,0.2,1.1398174,-1.0739436,0.9529263,-0.30320215,0.2,0.74584824,-0.8785885,0.55675566,-0.7190814,0.2,1.9277095,1.4668967,0.79519826,0.60634947,0.2,1.7635375,-0.99107665,0.9096392,-0.41539928,0.2,3.658367,1.7719238,0.21059032,-0.18419546,0.3,-4.0,0.0,1.0,1.5707964
1.3138819,-2.5479167,0.32071602,-0.9471754,0.2,1.3884323,-1.1002231,0.99445975,-0.105118,0.2,0.9017999,-1.0739832,0.6238068,-0.7815786,0.2,2.126509,1.618484,0.79519826,0.60634947,0.2,1.9909474,-1.0949265,0.9096392,-0.41539928,0.2,4.024647,1.4734573,1.4651215,-1.1938655,0.3,-4.0,0.0,1.0,1.5707964
1.3901576,-2.7731826,0.30510256,-0.90106386,0.2,1.6370472,-1.1265026,0.99445975,-0.105118,0.2,1.0577517,-1.2693778,0.6238068,-0.7815786,0.2,2.3253086,1.7700714,0.79519826,0.60634947,0.2,2.218357,-1.1987764,0.9096392,-0.41539928,0.2,3.806305,1.2194395,-0.87336975,-1.0160714,0.3,-4.0,0.0,1.0,1.5707964
1.4473643,-2.942132,0.22882691,-0.6757979,0.2,1.8856621,-1.1527821,0.99445975,-0.105118,0.2,1.2137033,-1.4647725,0.6238068,-0.7815786,0.2,2.5241082,1.9216588,0.79519826,0.60634947,0.2,2.445767,-1.3026261,0.9096392,-0.41539925,0.2,3.9211361,1.0344082,0.459325,-0.7401252,0.3,-4.0,0.0,1.0,1.5707964
1.4902693,-3.068844,0.17162018,-0.5068484,0.2,2.134277,-1.1790615,0.99445975,-0.105118,0.2,1.369655,-1.6601671,0.6238068,-0.7815786,0.2,2.6796086,2.04023,0.6220018,0.47428483,0.2,2.6731768,-1.4064759,0.9096392,-0.41539928,0.2,3.8958693,0.8427274,-0.101067685,-0.7667232,0.3,-4.0,0.0,1.0,1.5707964
1.5224481,-3.1638782,0.12871514,-0.3801363,0.2,2.382892,-1.2053411,0.99445975,-0.105118,0.2,1.5256068,-1.8555617,0.6238068,-0.7815786,0.2,2.796234,2.1291585,0.46650138,0.3557136,0.2,2.8606856,-1.4929926,0.75003517,-0.34606665,0.2,3.6400964,0.5505088,-1.0230912,-1.1688746,0.3,-4.0,0.0,1.0,1.5707964
1.5465822,-3.2351537,0.09653635,-0.28510222,0.2,2.631507,-1.2316206,0.99445975,-0.10511799,0.2,1.6815584,-2.0509565,0.6238068,-0.7815786,0.2,2.883703,2.1958547,0.34987605,0.2667852,0.2,3.0059848,-1.5727651,0.58119696,-0.31909022,0.2,3.7573435,0.279146,0.46898878,-1.0854511,0.3,-4.0,0.0,1.0,1.5707964
1.5646827,-3.2886105,0.07240226,-0.21382667,0.2,2.880122,-1.2579001,0.99445975,-0.105118,0.2,1.8375101,-2.246351,0.6238068,-0.7815786,0.2,2.9493048,2.245877,0.26240703,0.20008892,0.2,3.1171365,-1.6466668,0.4446072,-0.2956063,0.2,3.5297804,0.18068987,-0.9102529,-0.3938245,0.3,-4.0,0.0,1.0,1.5707964
1.5782582,-3.328703,0.054301698,-0.16037,0.2,3.1287367,-1.2841796,0.99445975,-0.10511799,0.2,1.9934617,-2.4417458,0.6238068,-0.7815786,0.2,2.998506,2.2833936,0.19680527,0.15006669,0.2,3.1992147,-1.7116412,0.32831287,-0.259898,0.2,3.7705252,-0.12148416,0.9629797,-1.2086961,0.3,-4.0,0.0,1.0,1.5707964
1.5884397,-3.3587723,0.040726274,-0.1202775,0.2,3.3719914,-1.3098924,0.97301877,-0.1028516,0.2,2.1494136,-2.6371403,0.6238068,-0.7815786,0.2,3.035407,2.311531,0.14760394,0.11255001,0.2,3.2524602,-1.7477857,0.21298206,-0.14457782,0.2,4.023984,-0.42441034,1.0138347,-1.2117047,0.3,-4.0,0.0,1.0,1.5707964
1.5960759,-3.3813243,0.030544706,-0.09020812,0.2,3.5544324,-1.3291771,0.72976404,-0.0771387,0.2,2.2832026,-2.8047671,0.5351567,-0.6705074,0.2,3.0630827,2.3326342,0.11070296,0.084412515,0.2,3.29468,-1.747873,0.16887933,-0.00034915173,0.2,4.3813286,-0.44792193,1.4293784,-0.09404639,0.3,-4.0,0.0,1.0,1.5707964
1.6018031,-3.3982384,0.02290853,-0.06765609,0.2,3.6912632,-1.3436407,0.54732305,-0.057854027,0.2,2.3835444,-2.9304874,0.40136757,-0.5028806,0.2,3.0838397,2.3484616,0.08302722,0.06330939,0.2,3.326345,-1.7479384,0.1266595,-0.0002618638,0.2,4.738899,-0.3692878,1.4302833,0.31453657,0.3,-4.0,0.0,1.0,1.5707964
1.6060984,-3.410924,0.017181396,-0.05074207,0.2,3.7938864,-1.3544883,0.41049227,-0.04339052,0.2,2.458801,-3.0247774,0.3010257,-0.3771604,0.2,3.0994072,2.360332,0.062270414,0.047482036,0.2,3.3500936,-1.7479875,0.09499463,-0.00019639786,0.2,4.918347,-0.714897,0.7177907,-1.3824366,0.3,-4.0,0.0,1.0,1.5707964
1.6093199,-3.420438,0.012886047,-0.038056552,0.2,3.8708537,-1.362624,0.3078692,-0.03254289,0.2,2.5152433,-3.095495,0.22576925,-0.2828703,0.2,3.1110828,2.369235,0.04670281,0.03561153,0.2,3.3679051,-1.7480243,0.071245976,-0.00014729839,0.2,4.755452,-0.99974954,-0.65157914,-1.1394103,0.3,-4.0,0.0,1.0,1.5707964
1.611736,-3.4275737,0.0096645355,-0.028542414,0.2,3.928579,-1.3687258,0.23090191,-0.024407167,0.2,2.557575,-3.148533,0.16932695,-0.21215273,0.2,3.1198397,2.3759122,0.03502711,0.026708646,0.2,3.3812637,-1.748052,0.05343448,-0.00011047379,0.2,4.6025577,-1.2857038,-0.6115794,-1.1438168,0.3,-4.0,0.0,1.0,1.5707964
1.6135482,-3.4329252,0.007248401,-0.02140681,0.2,3.9718733,-1.3733021,0.17317642,-0.018305376,0.2,2.5893238,-3.1883118,0.1269952,-0.15911455,0.2,3.1264071,2.38092,0.02627033,0.020031484,0.2,3.3912828,-1.7480727,0.040075857,-8.2855346e-05,0.2,4.466045,-1.3500065,-0.5460505,-0.25721103,0.3,-4.0,0.0,1.0,1.5707964
2.5945132,2.670861,-0.4932464,-0.5748104,0.2,-3.2954216,-2.45413,0.8674489,0.13657042,0.2,-3.426601,-1.6497972,0.7003367,0.28629005,0.2,-2.7326202,2.7210565,0.51278853,-0.5095791,0.2,-2.334243,3.5901196,0.44140145,-0.28158498,0.2,3.6731107,0.14435409,-1.3075575,0.57741636,0.3,-4.0,0.0,1.0,1.5707964
2.4856262,2.5098014,-0.4355473,-0.64423877,0.2,-3.060353,-2.369025,0.94027364,0.34041935,0.2,-3.259862,-1.5822076,0.6669559,0.27035877,0.2,-2.5971599,2.597501,0.54184186,-0.49422124,0.2,-2.1946433,3.4793751,0.5583997,-0.4429783,0.2,3.7230618,-0.0316038,0.19980437,-0.70383155,0.3,-4.0,0.0,1.0,1.5707964
2.3299062,2.3142219,-0.62287974,-0.78231764,0.2,-2.8287265,-2.274955,0.926506,0.37628004,0.2,-3.091263,-1.5163512,0.6743958,0.263425,0.2,-2.426135,2.4717846,0.6840986,-0.5028659,0.2,-2.0302434,3.3358443,0.6575992,-0.5741233,0.2,3.7404978,-0.33614844,0.06974416,-1.2181785,0.3,-4.0,0.0,1.0,1.5707964
2.1741865,2.1186426,-0.6228797,-0.7823176,0.2,-2.5994418,-2.1753132,0.91713905,0.3985674,0.2,-2.9214919,-1.4196196,0.67908454,0.3869269,0.2,-2.253709,2.320251,0.689704,-0.6061341,0.2,-1.8635772,3.1868563,0.6666644,-0.59595156,0.2,3.7974577,-0.014176264,0.22783948,1.2878886,0.3,-4.0,0.0,1.0,1.5707964
2.0087183,1.9312385,-0.66187304,-0.74961597,0.2,-2.371466,-2.0727122,0.911904,0.4104037,0.2,-2.7412293,-1.3081906,0.7210509,0.4457159,0.2,-2.0784793,2.1549447,0.70091987,-0.66122586,0.2,-1.713514,3.0288072,0.60025316,-0.63219655,0.2,3.6613843,0.111381516,-0.54429317,0.5022311,0.3,-4.0,0.0,1.0,1.5707964
1.8402389,1.7465367,-0.67391706,-0.738807,0.2,-2.1461194,-1.9644582,0.90138626,0.433016,0.2,-2.5570226,-1.1946827,0.7368268,0.45403147,0.2,-1.9033155,1.9867877,0.70065475,-0.67262745,0.2,-1.5693532,2.854608,0.57664305,-0.69679683,0.2,3.3852327,0.27362692,-1.1046064,0.64898163,0.3,-4.0,0.0,1.0,1.5707964
1.6717596,1.561835,-0.67391706,-0.738807,0.2,-1.9220339,-1.8536171,0.89634126,0.44336483,0.2,-2.3729131,-1.0818739,0.73643756,0.45123515,0.2,-1.7283305,1.8186222,0.69994015,-0.67266184,0.2,-1.4266877,2.669666,0.57066196,-0.73976743,0.2,3.2272873,0.036020443,-0.6317817,-0.9504259,0.3,-4.0,0.0,1.0,1.5707964
1.5032804,1.3771333,-0.67391706,-0.738807,0.2,-1.698704,-1.7412617,0.89331985,0.44942144,0.2,-2.188905,-0.9697929,0.73603237,0.4483241,0.2,-1.5535337,1.6504477,0.699187,-0.6726981,0.2,-1.2849461,2.4780862,0.5669663,-0.76631916,0.2,3.292172,-0.3238989,0.2595388,-1.4396774,0.3,-4.0,0.0,1.0,1.5707964
1.3348011,1.1924316,-0.6739171,-0.73880696,0.2,-1.4758612,-1.627943,0.89137113,0.4532743,0.2,-2.0050025,-0.85847026,0.7356101,0.44529054,0.2,-1.3789358,1.4822637,0.69839174,-0.6727364,0.2,-1.1438122,2.282141,0.5645356,-0.7837819,0.2,3.538877,-0.6953773,0.9868201,-1.4859135,0.3,-4.0,0.0,1.0,1.5707964
1.1663219,1.0077298,-0.67391706,-0.73880696,0.2,-1.2533664,-1.513943,0.8899795,0.4560006,0.2,-1.8212101,-0.7479388,0.73516953,0.4421257,0.2,-1.2045481,1.3140694,0.6975504,-0.6727769,0.2,-1.0029868,2.0839787,0.5633015,-0.79264885,0.2,3.6722395,-0.8678713,0.5334496,-0.6899761,0.3,-4.0,0.0,1.0,1.5707964
0.99784255,0.823028,-0.67391706,-0.73880696,0.2,-1.0311502,-1.3994002,0.8888642,0.4581707,0.2,-1.6375327,-0.6382338,0.7347095,0.43882006,0.2,-1.0303836,1.1458645,0.6966582,-0.67281985,0.2,-0.86231023,1.8847475,0.56270635,-0.7969244,0.2,3.848635,-0.52122986,0.7055821,1.3865657,0.3,-4.0,0.0,1.0,1.5707964
0.8293633,0.6383263,-0.6739171,-0.73880696,0.2,-0.8091829,-1.2843765,0.88786954,0.4600953,0.2,-1.4539757,-0.5293931,0.7342283,0.43536302,0.2,-0.85645616,0.9776481,0.6957099,-0.6728655,0.2,-0.72169626,1.6850668,0.5624561,-0.79872274,0.2,3.6601999,-0.46411186,-0.75374055,0.22847201,0.3,-4.0,0.0,1.0,1.5707964
0.66088396,0.45362455,-0.6739172,-0.73880696,0.2,-0.5874565,-1.1688887,0.8869054,0.46195117,0.2,-1.2705445,-0.42145732,0.7337244,0.43174294,0.2,-0.6826341,0.8094266,0.6952881,-0.67288584,0.2,-0.5810975,1.4852766,0.56239504,-0.7991612,0.2,3.7292314,-0.40992296,0.2761258,0.21675572,0.3,-4.0,0.0,1.0,1.5707964
0.4924047,0.2689228,-0.6739171,-0.73880696,0.2,-0.36591434,-1.053048,0.88616884,0.46336246,0.2,-1.0872456,-0.31447062,0.733196,0.42794675,0.2,-0.50881207,0.64120513,0.6952881,-0.67288584,0.2,-0.4404987,1.2854862,0.56239504,-0.7991612,0.2,3.5215425,-0.07036118,-0.8307551,1.358247,0.3,-4.0,0.0,1.0,1.5707964
0.3239254,0.08422106,-0.6739172,-0.738807,0.2,-0.14448038,-0.93700063,0.8857358,0.46418974,0.2,-0.9040852,-0.20848063,0.73264116,0.42396,0.2,-0.33499005,0.47298372,0.6952882,-0.6728858,0.2,-0.29989997,1.085696,0.562395,-0.79916126,0.2,3.4818866,0.18944533,-0.15862386,1.039226,0.3,-4.0,0.0,1.0,1.5707964
0.15544616,-0.10048068,-0.67391706,-0.73880696,0.2,0.076887935,-0.820828,0.88547325,0.4646903,0.2,-0.7210709,-0.10353901,0.7320574,0.41976646,0.2,-0.16116802,0.30476224,0.6952881,-0.67288584,0.2,-0.15930122,0.8859056,0.56239504,-0.7991612,0.2,3.631496,0.037523042,0.59843785,-0.60768914,0.3,-4.0,0.0,1.0,1.5707964
-0.013033125,-0.28518242,-0.6739171,-0.73880696,0.2,0.29821455,-0.704576,0.8853065,0.46500796,0.2,-0.5382103,0.00029796074,0.73144245,0.4153479,0.2,0.012654029,0.1365408,0.6952882,-0.6728858,0.2,-0.018702472,0.6861153,0.562395,-0.79916126,0.2,3.8668444,-0.04009765,0.94139344,-0.31048277,0.3,-4.0,0.0,1.0,1.5707964
-0.19563155,-0.45593902,-0.7303937,-0.6830264,0.2,0.51951265,-0.58826977,0.8851924,0.46522507,0.2,-0.355512,0.102968894,0.7307932,0.41068372,0.2,0.1844267,-0.044197768,0.6870907,-0.7229543,0.2,0.12189629,0.48632503,0.56239504,-0.7991612,0.2,4.152672,0.020857003,1.1433096,0.24381861,0.3,-4.0,0.0,1.0,1.5707964
-0.37822998,-0.62669563,-0.7303937,-0.6830264,0.2,0.74081075,-0.4719635,0.88519245,0.46522507,0.2,-0.17298535,0.20440654,0.7301066,0.40575063,0.2,0.35620356,-0.22491127,0.6871074,-0.722854,0.2,0.26152545,0.27956885,0.5585166,-0.82702476,0.2,4.4389734,0.1652557,1.1452061,0.57759476,0.3,-4.0,0.0,1.0,1.5707964
-0.5608284,-0.7974522,-0.7303937,-0.68302643,0.2,0.9621089,-0.35565728,0.8851926,0.46522495,0.2,0.009359345,0.30453712,0.72937876,0.40052223,0.2,0.5279849,-0.40559733,0.68712556,-0.7227443,0.2,0.40105984,0.072131746,0.5581376,-0.8297484,0.2,4.607914,0.16624898,0.67576283,0.003973146,0.3,-4.0,0.0,1.0,1.5707964
-0.74342686,-0.9682088,-0.7303937,-0.6830264,0.2,1.1570011,-0.19907823,0.77956915,0.62631613,0.2,0.22494681,0.39956266,0.86234987,0.38010216,0.2,0.7006433,-0.5863986,0.69063336,-0.7232051,0.2,0.5211143,-0.14715558,0.48021784,-0.8771493,0.2,4.949977,0.27424163,1.3682508,0.4319706,0.3,-4.0,0.0,1.0,1.5707964
-0.9260253,-1.1389654,-0.7303937,-0.68302643,0.2,1.3217798,-0.011067633,0.6591147,0.7520424,0.2,0.45554978,0.48915234,0.9224118,0.3583588,0.2,0.8733016,-0.7671999,0.69063336,-0.7232051,0.2,0.6411688,-0.3664429,0.48021784,-0.8771493,0.2,4.892868,0.35403654,-0.22843486,0.31917965,0.3,-4.0,0.0,1.0,1.5707964
-1.1086237,-1.3097221,-0.7303937,-0.68302643,0.2,1.4865586,0.17694297,0.6591147,0.7520424,0.2,0.6873076,0.57960206,0.9270312,0.36179897,0.2,1.04596,-0.94800115,0.69063336,-0.7232051,0.2,0.7612232,-0.5857302,0.48021784,-0.8771493,0.2,4.532263,0.20521766,-1.4424204,-0.5952755,0.3,-4.0,0.0,1.0,1.5707964
-1.2912221,-1.4804786,-0.7303937,-0.68302643,0.2,1.6513373,0.36495358,0.6591147,0.7520424,0.2,0.91972893,0.67054677,0.92968553,0.36377862,0.2,1.2186183,-1.1288024,0.69063336,-0.7232051,0.2,0.8812777,-0.80501753,0.48021784,-0.8771493,0.2,4.652393,0.047775865,0.4805206,-0.6297672,0.3,-4.0,0.0,1.0,1.5707964
-1.4738206,-1.6512352,-0.7303937,-0.68302643,0.2,1.8161159,0.55296415,0.6591147,0.7520424,0.2,1.1524996,0.7617491,0.93108225,0.36480933,0.2,1.3912766,-1.3096037,0.69063336,-0.7232051,0.2,1.0013322,-1.0243049,0.48021784,-0.8771493,0.2,4.740905,-0.00564761,0.3540463,-0.2136939,0.3,-4.0,0.0,1.0,1.5707964
-1.6564189,-1.8219918,-0.7303937,-0.68302643,0.2,1.9808946,0.7409748,0.6591147,0.7520424,0.2,1.3852701,0.8529514,0.93108225,0.3648093,0.2,1.5639349,-1.490405,0.69063336,-0.7232051,0.2,1.1213866,-1.2435921,0.48021784,-0.8771493,0.2,4.46751,-0.15693587,-1.0935779,-0.605153,0.3,-4.0,0.0,1.0,1.5707964
-1.8390174,-1.9927485,-0.7303937,-0.68302643,0.2,2.1456733,0.92898536,0.6591147,0.7520424,0.2,1.6180407,0.9441537,0.93108225,0.36480933,0.2,1.7365934,-1.6712062,0.69063336,-0.7232051,0.2,1.241441,-1.4628795,0.48021784,-0.8771493,0.2,4.519984,-0.08878129,0.20989473,0.2726183,0.3,-4.0,0.0,1.0,1.5707964
-2.0216157,-2.163505,-0.7303937,-0.68302643,0.2,2.310452,1.1169959,0.6591147,0.7520424,0.2,1.8508112,1.035356,0.93108225,0.3648093,0.2,1.9092517,-1.8520075,0.69063336,-0.7232051,0.2,1.3614955,-1.6821668,0.48021784,-0.8771493,0.2,4.575728,0.02611932,0.22297575,0.45960245,0.3,-4.0,0.0,1.0,1.5707964
-2.195668,-2.3262696,-0.6962089,-0.65105855,0.2,2.4752307,1.3050066,0.6591147,0.7520424,0.2,2.0835817,1.1265584,0.93108225,0.36480933,0.2,2.08191,-2.0328088,0.69063336,-0.7232051,0.2,1.48155,-1.9014541,0.48021784,-0.8771493,0.2,4.689805,-0.025316855,0.4563098,-0.2057447,0.3,-4.0,0.0,1.0,1.5707964
-2.3262072,-2.4483433,-0.52215666,-0.48829392,0.2,2.6400094,1.4930172,0.6591147,0.7520424,0.2,2.3163524,1.2177607,0.93108225,0.3648093,0.2,2.2545683,-2.2136102,0.69063336,-0.7232051,0.2,1.6016045,-2.1207414,0.48021784,-0.8771493,0.2,4.987215,-0.12464546,1.1896398,-0.3973144,0.3,-4.0,0.0,1.0,1.5707964
